val_loss,val_concept_loss,val_task_loss,concept_0_activation,concept_1_activation,concept_2_activation,concept_3_activation,concept_4_activation,concept_5_activation,concept_6_activation,concept_7_activation,concept_8_activation,concept_9_activation,concept_10_activation,concept_11_activation,concept_12_activation,concept_13_activation,concept_14_activation,concept_15_activation,concept_16_activation,concept_17_activation,concept_18_activation,concept_19_activation,concept_20_activation,concept_sparsity,val_logit_min,val_logit_mean,val_logit_max,val_best_threshold,val_best_mcc,epoch,step,train_loss_epoch,train_concept_loss_epoch,train_task_loss_epoch,train_loss_step,train_concept_loss_step,train_task_loss_step
1.9694092273712158,0.6498192548751831,1.3195898532867432,0.5015807747840881,0.49452656507492065,0.46525460481643677,0.4517901539802551,0.47342467308044434,0.46681636571884155,0.4945228099822998,0.5064074397087097,0.46351006627082825,0.5140188336372375,0.4616069495677948,0.5036848187446594,0.47472381591796875,0.5047162771224976,0.4725704491138458,0.4967310428619385,0.48009148240089417,0.46554869413375854,0.43724989891052246,0.44774478673934937,0.448866605758667,0.0,-1.6945605278015137,-1.6899224519729614,-1.6805962324142456,0.10000000149011612,0.0,0,7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1.9422293901443481,0.6991772055625916,1.2430521249771118,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,1.456252098083496,0.6433053612709045,0.8129467368125916
1.8239854574203491,0.5702859163284302,1.253699541091919,0.48624205589294434,0.4335114657878876,0.4243791699409485,0.3736354410648346,0.4140879511833191,0.40116825699806213,0.4554063081741333,0.464918851852417,0.39234885573387146,0.5035033226013184,0.3901819884777069,0.47365811467170715,0.4461551606655121,0.5033004879951477,0.4515705108642578,0.46541446447372437,0.4513476490974426,0.43331488966941833,0.3606856167316437,0.3807332515716553,0.3893629014492035,0.0,-1.5675442218780518,-1.5415048599243164,-1.5000450611114502,0.10000000149011612,0.0,1,15,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,1.307645559310913,0.6368619799613953,0.6707836389541626,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,,,,0.98054039478302,0.5536444187164307,0.42689600586891174
1.6381478309631348,0.4764254093170166,1.1617225408554077,0.4352092742919922,0.359749436378479,0.36447155475616455,0.29556870460510254,0.3338974118232727,0.3350321650505066,0.40245726704597473,0.39611995220184326,0.313368558883667,0.46751242876052856,0.31331413984298706,0.42311355471611023,0.4036669433116913,0.493010550737381,0.4362054467201233,0.39981526136398315,0.4088779389858246,0.4041275680065155,0.2789333462715149,0.3151087462902069,0.32149791717529297,0.0,-1.4081604480743408,-1.3281768560409546,-1.2231801748275757,0.20000000298023224,0.06798088550567627,2,23,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,23,1.0278724431991577,0.5478324890136719,0.4800400733947754,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,29,,,,0.7278827428817749,0.44353988766670227,0.28434282541275024
1.4235470294952393,0.39021575450897217,1.0333313941955566,0.36984753608703613,0.2887246906757355,0.30602410435676575,0.23163454234600067,0.2563403248786926,0.2804875373840332,0.3450556993484497,0.3319644629955292,0.2415652722120285,0.4195217490196228,0.2368362545967102,0.35533779859542847,0.34457722306251526,0.4806956350803375,0.4221012592315674,0.3223574757575989,0.36371076107025146,0.3862232267856598,0.20647720992565155,0.26200076937675476,0.24999670684337616,0.0,-1.18873131275177,-0.9912253618240356,-0.7052518129348755,0.30000001192092896,0.584631085395813,3,31,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,31,0.7980217337608337,0.46406325697898865,0.3339584469795227,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,39,,,,0.7599464654922485,0.38574033975601196,0.37420615553855896
1.2534549236297607,0.323699414730072,0.929755449295044,0.3207058012485504,0.24513664841651917,0.285643607378006,0.18719692528247833,0.20436960458755493,0.2311873584985733,0.2979682683944702,0.29985281825065613,0.19463196396827698,0.35750487446784973,0.18554167449474335,0.3015899956226349,0.2770569920539856,0.4384377598762512,0.39864495396614075,0.2548224627971649,0.3012724816799164,0.3532445430755615,0.16246265172958374,0.22944068908691406,0.1964930295944214,0.0,-1.1711113452911377,-0.721234142780304,-0.14487886428833008,0.3499999940395355,0.5659680962562561,4,39,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,39,0.6595097184181213,0.4082823693752289,0.2512274384498596,,,
1.1338322162628174,0.27320802211761475,0.8606241345405579,0.2747792601585388,0.21472589671611786,0.269094854593277,0.15547221899032593,0.16852502524852753,0.1914633810520172,0.2656068503856659,0.2764151990413666,0.16280978918075562,0.2970787286758423,0.1482383906841278,0.25928324460983276,0.2181513011455536,0.3918003439903259,0.38311246037483215,0.20681583881378174,0.2500822842121124,0.31462758779525757,0.13392966985702515,0.2015853077173233,0.1542990356683731,0.0,-1.3550670146942139,-0.47043532133102417,0.5716758966445923,0.44999998807907104,0.5541642904281616,5,47,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,47,0.5474143028259277,0.3509979844093323,0.19641636312007904,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,49,,,,0.4576040506362915,0.31843817234039307,0.13916586339473724
0.9997108578681946,0.24117688834667206,0.7585339546203613,0.24045152962207794,0.19495582580566406,0.2566831111907959,0.135928675532341,0.14776895940303802,0.16788999736309052,0.24660326540470123,0.26154813170433044,0.14623697102069855,0.257564514875412,0.12678007781505585,0.23004409670829773,0.18083570897579193,0.3432937264442444,0.3682219386100769,0.17506690323352814,0.21068993210792542,0.2833743095397949,0.1231776773929596,0.18725314736366272,0.13308322429656982,0.0,-1.6268322467803955,-0.36882054805755615,1.4406346082687378,0.6000000238418579,0.686041533946991,6,55,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,55,0.48998159170150757,0.31559649109840393,0.17438510060310364,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,59,,,,0.42555487155914307,0.32097479701042175,0.10458006709814072
0.8794561624526978,0.2249513417482376,0.6545048356056213,0.2212693989276886,0.19247867166996002,0.2470509111881256,0.12673865258693695,0.13819760084152222,0.1576823592185974,0.23962830007076263,0.25673413276672363,0.14305680990219116,0.23020777106285095,0.12228164821863174,0.21141426265239716,0.16273513436317444,0.30614423751831055,0.34840452671051025,0.1602991819381714,0.18224088847637177,0.2581164538860321,0.1281726062297821,0.1837717443704605,0.1251431405544281,0.0,-2.1623473167419434,-0.45097672939300537,2.448704719543457,0.75,0.7080473899841309,7,63,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,63,0.4406404197216034,0.29853495955467224,0.14210546016693115,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,69,,,,0.35003721714019775,0.2575931251049042,0.09244409203529358
0.8749690055847168,0.21648116409778595,0.658487856388092,0.20909565687179565,0.199296772480011,0.24503158032894135,0.12893223762512207,0.1370341181755066,0.14993739128112793,0.23960107564926147,0.26319172978401184,0.147200807929039,0.20370903611183167,0.1269860416650772,0.20084866881370544,0.1547209620475769,0.27151238918304443,0.31045350432395935,0.15023517608642578,0.1599474549293518,0.2358521670103073,0.14078456163406372,0.19129221141338348,0.1263674795627594,0.0,-2.5836782455444336,-0.8787000179290771,3.13504695892334,0.699999988079071,0.5950824022293091,8,71,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,71,0.4039016366004944,0.2727758288383484,0.1311257928609848,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,79,,,,0.2971150279045105,0.2079196274280548,0.08919540047645569
0.8718146681785583,0.20229879021644592,0.6695159077644348,0.19288606941699982,0.20833712816238403,0.2448977530002594,0.1293378621339798,0.1268254816532135,0.13561731576919556,0.22561463713645935,0.2785244584083557,0.150656595826149,0.1692076474428177,0.13061034679412842,0.18656566739082336,0.14398051798343658,0.22788602113723755,0.251417338848114,0.13705208897590637,0.1310672163963318,0.19373539090156555,0.15239523351192474,0.20405307412147522,0.12799784541130066,0.0,-3.0141868591308594,-1.4137028455734253,3.6835684776306152,0.5,0.5295950770378113,9,79,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,79,0.38374659419059753,0.25838688015937805,0.1253596991300583,,,
0.7996589541435242,0.18156486749649048,0.6180940866470337,0.1682800054550171,0.20105613768100739,0.23346948623657227,0.11492102593183517,0.11202073842287064,0.12281086295843124,0.21279659867286682,0.25641900300979614,0.13992653787136078,0.14165641367435455,0.11784102767705917,0.16342271864414215,0.13042059540748596,0.20061443746089935,0.2196085900068283,0.12210068106651306,0.1096992939710617,0.16652816534042358,0.1454460173845291,0.18923525512218475,0.11874103546142578,0.0,-3.417189121246338,-1.5359638929367065,4.753759384155273,0.6499999761581421,0.606311023235321,10,87,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,87,0.348052978515625,0.24338336288928986,0.10466957837343216,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,89,,,,0.305691659450531,0.2181166261434555,0.0875750258564949
0.7605227828025818,0.1651640385389328,0.5953587889671326,0.14630098640918732,0.1891544908285141,0.22105222940444946,0.10095122456550598,0.09745964407920837,0.11495424062013626,0.19765038788318634,0.2341948300600052,0.12613295018672943,0.12509602308273315,0.10247881710529327,0.14221645891666412,0.11971558630466461,0.1841057389974594,0.2059440016746521,0.10714927315711975,0.09547974914312363,0.15007232129573822,0.1314561814069748,0.171657994389534,0.10893511772155762,0.095238097012043,-3.359269142150879,-1.5274566411972046,5.538326740264893,0.699999988079071,0.6181336045265198,11,95,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,95,0.33625656366348267,0.23945319652557373,0.09680337458848953,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,99,,,,0.27613165974617004,0.1972583681344986,0.07887329161167145
0.7741503715515137,0.15718400478363037,0.6169663071632385,0.13277611136436462,0.17931902408599854,0.20944525301456451,0.08979935944080353,0.09225140511989594,0.11669731140136719,0.20204712450504303,0.20540694892406464,0.11324998736381531,0.12208452820777893,0.0878557413816452,0.1272948682308197,0.11220730096101761,0.18977299332618713,0.22040455043315887,0.10309962928295135,0.09081333875656128,0.15112057328224182,0.1226639673113823,0.15560908615589142,0.10211751610040665,0.190476194024086,-3.3920235633850098,-1.379638671875,6.1706085205078125,0.5,0.5928629040718079,12,103,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,103,0.3100498616695404,0.22024843096733093,0.08980140835046768,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,109,,,,0.2700639069080353,0.20656949281692505,0.06349441409111023
0.8543115854263306,0.1423620879650116,0.7119495272636414,0.12211403995752335,0.1715528815984726,0.19700542092323303,0.08350314944982529,0.08499829471111298,0.10617899149656296,0.1879097819328308,0.19683635234832764,0.10330203175544739,0.10334287583827972,0.07807977497577667,0.11567404866218567,0.09882929921150208,0.15930134057998657,0.19352106750011444,0.09300075471401215,0.07494738698005676,0.131050705909729,0.11661713570356369,0.15011413395404816,0.09405776858329773,0.3333333432674408,-3.32138991355896,-1.7013592720031738,6.403059959411621,0.30000001192092896,0.5654062032699585,13,111,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,111,0.30417314171791077,0.2137061506509781,0.09046699851751328,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,119,,,,0.25852787494659424,0.19657883048057556,0.061949051916599274
0.8592091202735901,0.14228805899620056,0.7169210910797119,0.11543521285057068,0.1649903506040573,0.19377994537353516,0.078188955783844,0.08783656358718872,0.10920494794845581,0.1914483606815338,0.18955495953559875,0.09622263163328171,0.10617651045322418,0.07029373943805695,0.11335719376802444,0.09711393713951111,0.16760292649269104,0.20364899933338165,0.09316818416118622,0.07481327652931213,0.1386847048997879,0.1146155446767807,0.1444348394870758,0.08969344943761826,0.380952388048172,-3.5117435455322266,-1.5735485553741455,6.6841630935668945,0.20000000298023224,0.5403077006340027,14,119,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,119,0.2915019094944,0.20177602767944336,0.08972585201263428,,,
0.8058732748031616,0.13728708028793335,0.6685861349105835,0.11257527023553848,0.1608896702528,0.1927996575832367,0.07320210337638855,0.08647721260786057,0.10502763092517853,0.18915307521820068,0.1839418262243271,0.09229478240013123,0.09845423698425293,0.06458832323551178,0.10802143812179565,0.09397047013044357,0.1590953767299652,0.1925586313009262,0.09129126369953156,0.06978386640548706,0.13221462070941925,0.11253748089075089,0.13971205055713654,0.08726490288972855,0.4285714328289032,-3.634723663330078,-1.6901582479476929,6.224458694458008,0.20000000298023224,0.5659680962562561,15,127,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,127,0.26104775071144104,0.19558756053447723,0.06546018272638321,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,129,,,,0.22896480560302734,0.16970013082027435,0.05926468223333359
0.9080260992050171,0.12128091603517532,0.7867452502250671,0.10520102828741074,0.1535661816596985,0.19016362726688385,0.06614124774932861,0.0760846957564354,0.08546128123998642,0.1624363660812378,0.18985870480537415,0.091585673391819,0.07123500108718872,0.0626043826341629,0.09736701101064682,0.08374592661857605,0.12272484600543976,0.14533483982086182,0.08293992280960083,0.056241702288389206,0.1001632958650589,0.10891697555780411,0.1332911103963852,0.08276475965976715,0.523809552192688,-3.827877998352051,-2.241658926010132,5.779520034790039,0.6499999761581421,0.6353363394737244,16,135,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,135,0.2722034156322479,0.1900562047958374,0.08214718848466873,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,139,,,,0.25195810198783875,0.12927290797233582,0.12268518656492233
0.8426543474197388,0.12988527119159698,0.712769091129303,0.09668570756912231,0.14643940329551697,0.17763128876686096,0.059476327151060104,0.0766676738858223,0.10233627259731293,0.1873003989458084,0.15833228826522827,0.07779768109321594,0.09046514332294464,0.053143296390771866,0.09703456610441208,0.08795025199651718,0.17214058339595795,0.20064900815486908,0.09076520055532455,0.0622379407286644,0.13263320922851562,0.10114879906177521,0.11588985472917557,0.07845589518547058,0.523809552192688,-3.804837703704834,-1.187982439994812,9.448784828186035,0.5,0.5977770686149597,17,143,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,143,0.30051636695861816,0.18610766530036926,0.11440867930650711,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,149,,,,0.33136695623397827,0.1805846393108368,0.15078231692314148
0.8908334374427795,0.12804356217384338,0.7627899050712585,0.09452911466360092,0.14035896956920624,0.16984033584594727,0.05540168285369873,0.07501398772001266,0.10447678714990616,0.19102612137794495,0.1382102221250534,0.06934260576963425,0.09481355547904968,0.0490686409175396,0.0946674570441246,0.08660959452390671,0.18408837914466858,0.21057453751564026,0.09259047359228134,0.06213238090276718,0.1349027007818222,0.09457291662693024,0.10911403596401215,0.07517999410629272,0.5714285969734192,-3.6697566509246826,-1.0715140104293823,8.425394058227539,0.8500000238418579,0.6166555285453796,18,151,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,151,0.278617262840271,0.1905628889799118,0.088054358959198,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,159,,,,0.22606906294822693,0.18301081657409668,0.04305825009942055
0.7987812161445618,0.10971782356500626,0.6890634298324585,0.08968574553728104,0.13391974568367004,0.1644216775894165,0.05374063178896904,0.06718934327363968,0.08313434571027756,0.1638350486755371,0.12851978838443756,0.06411853432655334,0.07144035398960114,0.047144245356321335,0.08661358803510666,0.07634405791759491,0.14047689735889435,0.15697821974754333,0.08304864168167114,0.051347360014915466,0.09908369183540344,0.09014188498258591,0.10819736123085022,0.06885968893766403,0.6666666865348816,-3.701136827468872,-1.8641704320907593,7.908392429351807,0.25,0.5977770686149597,19,159,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,159,0.26720932126045227,0.18307556211948395,0.08413376659154892,,,
0.8025718927383423,0.12358852475881577,0.6789833903312683,0.09018274396657944,0.14666537940502167,0.1725800484418869,0.0591060034930706,0.07709484547376633,0.10090992599725723,0.19347791373729706,0.11708994954824448,0.06282025575637817,0.08378772437572479,0.04668677970767021,0.09693428128957748,0.0850277990102768,0.1720270961523056,0.19139330089092255,0.0894569605588913,0.05848369747400284,0.12337467074394226,0.09283126145601273,0.10343404859304428,0.0708204060792923,0.5714285969734192,-3.6719110012054443,-1.4682564735412598,7.8336639404296875,0.699999988079071,0.5928629040718079,20,167,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,167,0.23883862793445587,0.17550303041934967,0.0633356049656868,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,169,,,,0.23046362400054932,0.17391833662986755,0.05654529109597206
0.8406463861465454,0.12639883160591125,0.7142475247383118,0.09105229377746582,0.15205419063568115,0.17593926191329956,0.06448852270841599,0.07872369140386581,0.1059994101524353,0.2054765820503235,0.11250372976064682,0.06477877497673035,0.0866418331861496,0.04793144389986992,0.1037435457110405,0.08627112209796906,0.17064645886421204,0.19733305275440216,0.0863126665353775,0.06057971343398094,0.12982112169265747,0.0968572124838829,0.10197845101356506,0.07074671983718872,0.523809552192688,-3.6885480880737305,-1.593286156654358,7.053228378295898,0.800000011920929,0.54544997215271,21,175,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,175,0.2185727059841156,0.16808240115642548,0.05049029737710953,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,179,,,,0.21658003330230713,0.16355623304843903,0.053023792803287506
0.9019840955734253,0.12217671424150467,0.7798073291778564,0.09032555669546127,0.14918304979801178,0.17528338730335236,0.06493766605854034,0.07742477208375931,0.09945893287658691,0.19565652310848236,0.1110607236623764,0.06441199779510498,0.07887636125087738,0.04670533537864685,0.10240551084280014,0.0847088024020195,0.15566380321979523,0.18045642971992493,0.08251991868019104,0.056480906903743744,0.11961208283901215,0.09594093263149261,0.0979694277048111,0.07070138305425644,0.6190476417541504,-3.731110095977783,-1.8536983728408813,7.35209321975708,0.4000000059604645,0.5328496694564819,22,183,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,183,0.20733730494976044,0.161322683095932,0.04601462185382843,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,189,,,,0.23936377465724945,0.20500732958316803,0.03435644134879112
0.9182278513908386,0.11819696426391602,0.8000308275222778,0.08901479095220566,0.14620043337345123,0.17017768323421478,0.06421668827533722,0.07428380846977234,0.0956253632903099,0.191877543926239,0.10995272547006607,0.0639803484082222,0.07524646073579788,0.04573983699083328,0.09783437103033066,0.08303167670965195,0.148883655667305,0.17072944343090057,0.07894163578748703,0.05389680713415146,0.11298162490129471,0.09380877763032913,0.09601511061191559,0.07015474885702133,0.6666666865348816,-3.788696050643921,-2.0335755348205566,7.283190727233887,0.44999998807907104,0.5491499304771423,23,191,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,191,0.19452914595603943,0.15707571804523468,0.03745343163609505,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,199,,,,0.3114914298057556,0.24000036716461182,0.0714910551905632
0.9248178005218506,0.11403398215770721,0.810783863067627,0.08710843324661255,0.14321084320545197,0.16640645265579224,0.06300339847803116,0.07124565541744232,0.09144224226474762,0.18692989647388458,0.10758873075246811,0.06314850598573685,0.07165267318487167,0.044619541615247726,0.0937996357679367,0.08079536259174347,0.14231106638908386,0.16123001277446747,0.07616902887821198,0.051611922681331635,0.10624498128890991,0.09242585301399231,0.09460823982954025,0.06904544681310654,0.6666666865348816,-3.822087287902832,-2.1785693168640137,7.225186824798584,0.25,0.570747971534729,24,199,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,199,0.19770939648151398,0.15468870103359222,0.043020687997341156,,,
0.8766129016876221,0.11830711364746094,0.7583057880401611,0.08879689127206802,0.14809462428092957,0.1679064780473709,0.0646025538444519,0.07456422597169876,0.09712138772010803,0.19741275906562805,0.10898973792791367,0.06363386660814285,0.07542862743139267,0.04487236961722374,0.09735975414514542,0.08410197496414185,0.15001513063907623,0.1681085228919983,0.07923274487257004,0.05319643020629883,0.11031056195497513,0.09433924406766891,0.09454815089702606,0.07095831632614136,0.6666666865348816,-3.8332366943359375,-2.0458595752716064,7.359228610992432,0.4000000059604645,0.5928629040718079,25,207,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,207,0.19072487950325012,0.15217866003513336,0.03854623809456825,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,209,,,,0.20669367909431458,0.16030530631542206,0.046388380229473114
0.8805944919586182,0.11596053093671799,0.7646340131759644,0.08771507441997528,0.14682532846927643,0.16489297151565552,0.06390424072742462,0.0732128694653511,0.0975138396024704,0.1960732787847519,0.10605985671281815,0.0627581924200058,0.07432058453559875,0.04444093629717827,0.09606114029884338,0.08189491182565689,0.147712841629982,0.16426196694374084,0.077552430331707,0.05199667066335678,0.10774526745080948,0.09308545291423798,0.09270336478948593,0.07000745087862015,0.6666666865348816,-3.834073543548584,-2.082648992538452,7.195381164550781,0.550000011920929,0.5586392879486084,26,215,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,215,0.18857602775096893,0.1486690491437912,0.03990699350833893,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,219,,,,0.1786135733127594,0.14543448388576508,0.033179089426994324
0.8789563179016113,0.11179269850254059,0.7671636343002319,0.0858212485909462,0.1429356187582016,0.1595197319984436,0.06254534423351288,0.0702439695596695,0.09459103643894196,0.18942199647426605,0.10220050811767578,0.06092255190014839,0.07103657722473145,0.043555211275815964,0.09317359328269958,0.07965775579214096,0.1414046436548233,0.15645653009414673,0.07438810169696808,0.049565911293029785,0.10207285732030869,0.09042041748762131,0.09049205482006073,0.06785561889410019,0.6666666865348816,-3.8421568870544434,-2.127469778060913,7.208331108093262,0.699999988079071,0.5731784701347351,27,223,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,223,0.187022864818573,0.14765872061252594,0.03936414420604706,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,229,,,,0.169956237077713,0.12012840807437897,0.04982782527804375
0.8705365061759949,0.11041578650474548,0.760120689868927,0.08489374816417694,0.1413750797510147,0.1572394222021103,0.06098705902695656,0.06872056424617767,0.09440797567367554,0.18886831402778625,0.09841594099998474,0.0593973770737648,0.06969232112169266,0.0420965813100338,0.09127871692180634,0.07941379398107529,0.14088928699493408,0.15585894882678986,0.07342319935560226,0.0485866405069828,0.10013461858034134,0.08945276588201523,0.08763357251882553,0.06702985614538193,0.7142857313156128,-3.8265633583068848,-2.1307666301727295,7.039097785949707,0.4000000059604645,0.5739061832427979,28,231,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,231,0.1786806732416153,0.14546281099319458,0.033217884600162506,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,239,,,,0.20136326551437378,0.1594216674566269,0.041941605508327484
0.8238065838813782,0.10969268530607224,0.7141138315200806,0.08283193409442902,0.13964664936065674,0.15492179989814758,0.059539832174777985,0.06803588569164276,0.09442081302404404,0.188235342502594,0.09590169042348862,0.05740482732653618,0.06830522418022156,0.04031268134713173,0.0901736170053482,0.07951630651950836,0.1413428783416748,0.1541273146867752,0.07231929898262024,0.0472877062857151,0.09914787113666534,0.0871516689658165,0.08521170914173126,0.0667840987443924,0.761904776096344,-3.850198268890381,-2.0880212783813477,7.132465839385986,0.4000000059604645,0.6166555285453796,29,239,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,239,0.17931725084781647,0.14376015961170197,0.0355570986866951,,,
0.8278071880340576,0.10854357481002808,0.7192636132240295,0.08177410066127777,0.13874071836471558,0.155094712972641,0.0589427649974823,0.06702525913715363,0.09332741796970367,0.18780408799648285,0.09495890885591507,0.05688388645648956,0.06698280572891235,0.039781585335731506,0.08988651633262634,0.0788070484995842,0.13886909186840057,0.15178999304771423,0.07205714285373688,0.04672129452228546,0.09647594392299652,0.08611620962619781,0.08422201871871948,0.06591416150331497,0.761904776096344,-3.8706862926483154,-2.1512513160705566,6.867832183837891,0.30000001192092896,0.6315615177154541,30,247,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,247,0.17491577565670013,0.14159809052944183,0.033317651599645615,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,249,,,,0.15661431849002838,0.12690146267414093,0.0297128576785326
0.9095216393470764,0.10474468022584915,0.8047769069671631,0.08034060150384903,0.1364746242761612,0.1531336009502411,0.05871720239520073,0.06436267495155334,0.08882053196430206,0.1832692176103592,0.09328406304121017,0.05665072053670883,0.06333670020103455,0.03926735371351242,0.08858327567577362,0.07573942840099335,0.13128302991390228,0.14340552687644958,0.06908295303583145,0.044722896069288254,0.0919908806681633,0.08532795310020447,0.08395559340715408,0.06328979134559631,0.761904776096344,-3.8682456016540527,-2.2910327911376953,6.924616813659668,0.20000000298023224,0.5928629040718079,31,255,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,255,0.16990076005458832,0.13964930176734924,0.030251456424593925,,,
